instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
jigsaw_cf4_x252babb_6578,JIGSAW,6578,1,3318,100.499848,661088,FALSE,2.37557E+16,12,2.38E+16,3,20,4.781848586,1.31E+10,2.12E+14,1.11E+13,4.68E-04,24614,0,29,19219,0.219184204,641869,1.65E+15,0.069410275,0
jigsaw_cf3_xcd14250_28,JIGSAW,28,6,379,100.3571429,2810,FALSE,1.48821E+16,15,1.49E+16,3,11,5.178571429,5.71E+13,4.37E+15,1.06E+15,0.07090952,125,0,1,13,0.896,2797,1.20E+14,0.008087786,0
jigsaw_rcf4_6de1b3b7_1363,JIGSAW,1363,3,2268,198.651504,270762,FALSE,1.4172E+16,13,1.42E+16,3,20,4.729273661,5.65E+11,1.72E+14,2.18E+13,0.001539768,19285,0,36,24712,-0.281410423,246050,2.54E+15,0.179498383,0
jigsaw_rcf4_x296c58c_70,JIGSAW,70,4,2532,229.7857143,16085,FALSE,1.91805E+16,15,1.92E+16,3,14,4.257142857,1.15E+13,3.90E+15,3.77E+14,0.019673546,1993,0,3,1485,0.254892122,14600,1.86E+15,0.097203166,0
jigsaw_cf2_xf42cb20_670,JIGSAW,670,8,713,100.4940299,67331,FALSE,1.74401E+16,20,1.74E+16,3,20,4.713432836,5.93E+12,5.65E+14,7.94E+13,0.004552694,3183,0,7,3069,0.035815269,64262,2.43E+15,0.139577019,0
jigsaw_rcf1_2197ecdd_6585,JIGSAW,6585,1,3,1.991040243,13111,FALSE,1.58978E+16,11,1.59E+16,3,20,4.785573273,2.71E+10,6.23E+13,7.05E+12,4.43E-04,2785,0,63,130,0.953321364,12981,2.13E+15,0.134035152,0
jigsaw_rcf3_x438c9fe_328,JIGSAW,328,2,4929,193.8993902,63599,FALSE,1.35553E+16,14,1.36E+16,3,20,4.853658537,9.98E+11,6.89E+14,4.96E+13,0.003661865,13662,0,7,4991,0.634680135,58608,1.57E+15,0.115629138,0
jigsaw_rcf1_x7c5577e_36,JIGSAW,36,1,3,2.111111111,76,FALSE,1.6647E+16,16,1.66E+16,3,10,4.416666667,1.57E+14,1.25E+15,4.73E+14,0.028419034,13,0,2,4,0.692307692,72,1.05E+15,0.062960889,0
jigsaw_rcf2_x79af493_139,JIGSAW,139,5,2816,183.7553957,25542,FALSE,1.94067E+16,19,1.94E+16,3,19,4.741007194,6.38E+12,2.75E+15,1.95E+14,0.010068689,2483,0,1,355,0.857027789,25187,6.94E+14,0.035738243,0
jigsaw_cf1_4a53ec61_3293,JIGSAW,3293,1,1,1,3293,FALSE,1.51281E+16,17,1.51E+16,3,20,4.714849681,1.24E+10,3.33E+14,1.63E+13,0.001080161,1033,0,13,13,0.987415295,3280,1.82E+15,0.120604581,0
jigsaw_rcf4_xb9f4bdd_33015,JIGSAW,33015,1,6033,200.8218991,6630135,FALSE,2.63823E+16,12,2.64E+16,3,20,4.832379222,1.22E+09,1.54E+13,1.64E+12,6.22E-05,538578,0,377,356138,0.338743877,6273997,2.86E+15,0.108282331,0
jigsaw_cf1_203072aa_32622,JIGSAW,32622,1,1,1,32622,FALSE,2.08763E+16,16,2.09E+16,3,20,4.838268653,1.73E+09,8.92E+12,1.27E+12,6.07E-05,9404,0,656,656,0.93024245,31966,3.50E+15,0.167774577,0
jigsaw_rcf3_x1142c4a_3315,JIGSAW,3315,3,3428,202.3432881,670768,FALSE,1.73325E+16,11,1.73E+16,3,20,4.767722474,3.71E+11,1.30E+14,1.81E+13,0.001046801,50666,0,44,32880,0.351044093,637888,2.95E+15,0.170159061,0
jigsaw_rcf4_7702a097_70,JIGSAW,70,34,909,200.2714286,14019,FALSE,1.96165E+16,16,1.96E+16,3,17,4.557142857,2.17E+14,2.13E+15,6.49E+14,0.033072686,1455,0,0,0,1,14019,0,0,0
jigsaw_rcf3_x1944562_3300,JIGSAW,3300,2,2037,202.8184848,669301,FALSE,2.29229E+16,14,2.29E+16,3,20,4.765757576,4.32E+10,3.29E+13,9.47E+12,4.13E-04,58877,0,58,11809,0.799429319,657492,5.80E+14,0.025322734,0
jigsaw_cf3_12497ba7_32852,JIGSAW,32852,1,1520,100.4986302,3301581,FALSE,2.11246E+16,11,2.11E+16,3,20,4.816632169,6.52E+08,1.08E+13,1.34E+12,6.35E-05,242849,0,528,261863,-0.078295566,3039718,3.35E+15,0.158664232,0
jigsaw_cf2_x70a1e53_1324,JIGSAW,1324,4,324,100.4939577,133054,FALSE,2.00882E+16,17,2.01E+16,3,20,4.773413897,1.26E+12,1.03E+14,3.17E+13,0.001576065,5163,0,18,2499,0.515979082,130555,7.89E+14,0.039278503,0
jigsaw_rcf4_5b859f68_336,JIGSAW,336,2,4557,218.0446429,73263,FALSE,1.76853E+16,16,1.77E+16,3,19,4.630952381,2.23E+12,2.32E+15,1.61E+14,0.009129515,2279,0,2,1960,0.139973673,71303,1.62E+15,0.091802734,0
jigsaw_cf1_x47a0fe7_1363,JIGSAW,1363,1,1,1,1363,FALSE,1.72392E+16,19,1.72E+16,3,20,4.776962583,2.85E+12,6.02E+13,1.84E+13,0.001065948,159,0,29,29,0.817610063,1334,6.34E+14,0.036800503,0
jigsaw_rcf1_e4f6ad12_331,JIGSAW,331,1,3,2.051359517,679,FALSE,1.83949E+16,20,1.84E+16,3,19,4.637462236,1.09E+13,1.06E+15,1.64E+14,0.008925571,172,0,5,9,0.947674419,670,2.66E+15,0.144553552,0
jigsaw_rcf1_576b224d_3288,JIGSAW,3288,1,3,2.01703163,6632,FALSE,1.50275E+16,15,1.50E+16,3,20,4.778284672,2.02E+10,1.69E+14,7.82E+12,5.21E-04,3226,0,28,51,0.984190949,6581,2.08E+15,0.138569509,0
jigsaw_cf1_fa228ab6_337,JIGSAW,337,1,1,1,337,FALSE,1.65462E+16,13,1.65E+16,3,19,4.851632047,3.74E+12,5.47E+14,8.19E+13,0.004946803,93,0,11,11,0.88172043,326,2.59E+15,0.156438646,0
